system:index,area_ha,dNBR,fire_class,fire_date_str,fire_year,nbr_post,nbr_post2,nbr_post3,nbr_pre,sensor,severity,.geo
00000000000000000292,2.0,-0.1106475938455524,소규모,2017-03-19,2017,0.32379095646557826,0.15689360826394877,0.20456110288295898,0.21314336262002587,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.56330531275185,37.90140470666453]}"
000000000000000002dd,2.0,-0.13625563262933332,소규모,2017-04-29,2017,0.30275566135049214,0.18676454400230705,0.20696989850587563,0.16650002872115882,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.35871283821764,37.84752092953469]}"
00000000000000000361,1.1,0.2908483639981514,소규모,2018-03-22,2018,0.174060153275096,0.2011407812202229,0.18509913975537895,0.4649085172732474,Sentinel-2,moderate_low,"{""type"":""Point"",""coordinates"":[127.61532964474237,37.76838080403813]}"
0000000000000000037f,0.22,0.20048794232240286,소규모,2018-04-17,2018,0.2520781084416504,0.26463243210703724,0.2495805939734846,0.45256605076405326,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.65131459024367,37.56438138994403]}"
00000000000000000394,0.54,-0.01459918936043103,소규모,2018-06-22,2018,0.34275219698226683,0.30161791460174664,0.3937810815972872,0.3281530076218358,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.11519933193472,38.064924401395444]}"
00000000000000000399,0.86,0.16927038790470786,소규모,2018-07-29,2018,0.20365271171581303,0.21923350324040136,0.2011509463925403,0.3729230996205209,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.56429523318572,37.744983900810695]}"
0000000000000000039d,1.04,0.14825765620030554,소규모,2018-08-03,2018,0.13527086118885542,0.1603644745161721,0.11302642374292714,0.28352851738916096,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[128.08160892369912,37.51621418036471]}"
000000000000000003a3,9.4,0.2004282772784553,소규모,2018-08-17,2018,0.3287414297754932,0.3302986977553078,0.3244049600648148,0.5291697070539485,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.80984900999687,37.931695380120594]}"
0000000000000000019e,0.01,0.11713324943967532,소규모,2018-06-02,2018,0.1190794480203361,0.11835723918948719,0.11330986381937674,0.23621269746001142,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.05779040362582,37.625493369881504]}"
00000000000000000316,0.01,0.11572896188278269,소규모,2018-02-20,2018,0.10189829260543921,0.16418342404518813,0.14043130061189502,0.2176272544882219,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.81791552380254,37.08521084984179]}"
0000000000000000033d,0.01,0.013525057738878299,소규모,2018-01-02,2018,0.26743827257911285,0.2140889325046591,0.19433169948737783,0.28096333031799114,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.02768055555873,37.43074659047331]}"
00000000000000000349,0.01,0.09435154662343964,소규모,2018-02-09,2018,0.282156492537091,0.2899933943802648,0.30828575749749487,0.37650803916053066,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.83757124124611,37.74990228927265]}"
0000000000000000034f,0.01,0.06760686301676877,소규모,2018-02-12,2018,0.30580041639838595,0.2887741849494102,0.30709765847306536,0.3734072794151547,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[129.37854738329597,37.07602956077274]}"
00000000000000000350,0.01,0.3080237971580153,소규모,2018-02-13,2018,0.09802417326302443,0.16776235426648822,0.17044542791097897,0.40604797042103974,Sentinel-2,moderate_low,"{""type"":""Point"",""coordinates"":[127.37837301476227,37.37407587518507]}"
0000000000000000035e,0.01,0.3813910712583162,소규모,2018-03-12,2018,0.10893524228773782,0.16416566323123694,0.17515684482648305,0.49032631354605405,Sentinel-2,moderate_low,"{""type"":""Point"",""coordinates"":[127.28076329270233,37.43014015273005]}"
0000000000000000036d,0.01,0.14657429512844444,소규모,2018-03-29,2018,0.04691483762995262,0.07007990030389274,0.07065657665361719,0.19348913275839705,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.04185803556189,37.67634941739606]}"
0000000000000000036e,0.01,0.17342895242900871,소규모,2018-03-29,2018,0.15848321994060569,0.18388650320244543,0.16557102831687856,0.3319121723696144,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.20638548713086,37.75036603578221]}"
00000000000000000371,0.01,0.12570866686824314,소규모,2018-03-31,2018,0.1782386277666804,0.22340709544956117,0.2116303042040072,0.30394729463492354,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.08156633044281,37.253457191689364]}"
00000000000000000373,0.01,0.024473296795804234,소규모,2018-03-31,2018,0.22468374380149542,0.229878519846702,0.22770454762366182,0.24915704059729965,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.3088090405743,37.019630850648774]}"
00000000000000000379,0.01,0.2738365832743346,소규모,2018-04-10,2018,0.11471765292669349,0.18776121613311972,0.18871427087648474,0.3885542362010281,Sentinel-2,moderate_low,"{""type"":""Point"",""coordinates"":[127.06801512234138,37.460934704605144]}"
00000000000000000380,0.01,0.0020151283973051937,소규모,2018-04-19,2018,0.2325526786371399,0.1560659742398905,0.1448116070151336,0.2345678070344451,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.99020627030558,37.13020763857212]}"
00000000000000000388,0.01,0.39862975874395484,소규모,2018-04-21,2018,0.12223673621197079,0.18776603611216672,0.15030174740012264,0.5208664949559256,Sentinel-2,moderate_low,"{""type"":""Point"",""coordinates"":[127.27682144737109,37.42866864938241]}"
0000000000000000038b,0.01,0.061834366463616036,소규모,2018-04-22,2018,0.20191817850513208,0.2146281323234077,0.1740843485183518,0.2637525449687481,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.17809495229358,37.04568537810405]}"
0000000000000000038d,0.01,0.0641212454511283,소규모,2018-06-01,2018,0.37601182780479625,0.3680430501044117,0.4914549732517928,0.44013307325592455,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.77341369528915,37.99105493334406]}"
00000000000000000390,0.01,0.15426934602928283,소규모,2018-06-21,2018,0.3163099648172875,0.273163157196275,0.36733231027470253,0.47057931084657034,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[129.1937310219338,37.27477615382588]}"
00000000000000000395,0.01,0.18354099461940138,소규모,2018-06-23,2018,0.17315455439792637,0.1717740540550877,0.24672580106151262,0.35669554901732775,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.86470487115635,38.01986072614932]}"
000000000000000003a8,0.01,-0.06280622627470867,소규모,2018-10-04,2018,0.36596021185244365,0.46578573756525266,0.27734359583728085,0.303153985577735,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.16684018123468,38.003366511352624]}"
00000000000000000077,0.02,0.17430603880965093,소규모,2018-12-25,2018,0.1338256179276038,0.11132117681391929,0.09363684307701747,0.30813165673725473,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.11410884993087,37.602203485079364]}"
0000000000000000033f,0.02,0.017740120185896935,소규모,2018-01-10,2018,0.28431765404679726,0.26627609045881967,0.2892949004962919,0.3020577742326942,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.63069370921832,38.06871909639192]}"
00000000000000000342,0.02,0.17257836101093887,소규모,2018-02-01,2018,0.08167369523719543,0.13712504742207035,0.1574488732488296,0.2542520562481343,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.10952935314897,37.467770506520075]}"
00000000000000000343,0.02,0.010254970703592103,소규모,2018-02-01,2018,0.18464814574136285,0.18525445349187758,0.16749357986656,0.19490311644495495,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.240455480526,37.74030630380564]}"
0000000000000000037d,0.02,0.11139885301400387,소규모,2018-04-13,2018,0.30581281445163505,0.2720338699376853,0.2988993674003473,0.4172116674656389,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.91785735571342,37.86629820407075]}"
000000000000000003a0,0.02,0.05717343559983429,소규모,2018-08-05,2018,0.11900652466150585,0.129279314951826,0.09847674657919868,0.17617996026134014,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.84194362162532,37.530947050245295]}"
000000000000000003a1,0.02,0.227376749674214,소규모,2018-08-07,2018,0.19616520361468953,0.1748436478811541,0.14332305604530823,0.42354195328890354,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.65929638112937,37.56938004222495]}"
00000000000000000377,0.03,0.18237563161253909,소규모,2018-04-07,2018,0.13870377938068343,0.15234338658240631,0.17080561355734106,0.3210794109932225,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.1129940746675,37.66063554528372]}"
0000000000000000038c,0.03,0.2463707679919519,소규모,2018-06-01,2018,0.12336583634561864,0.1284703167579812,0.1339995211804091,0.36973660433757055,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.36740362617078,37.534942404789184]}"
0000000000000000038e,0.03,0.08601457148316094,소규모,2018-06-03,2018,0.2687276223191282,0.28716600944158943,0.2797369439523653,0.35474219380228916,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.09271854217747,37.57505201876493]}"
0000000000000000039e,0.03,0.0776523691443883,소규모,2018-08-05,2018,0.2061309917051947,0.21375279653526358,0.17952722794532916,0.283783360849583,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.93870811223934,37.63488423670007]}"
000000000000000003ae,0.03,-0.10479321383123716,소규모,2018-11-26,2018,0.33883052082127124,0.33782823291692693,0.4616967057425695,0.23403730699003408,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[129.29533163943654,37.30363099674273]}"
000000000000000003b1,0.03,0.12532236339183334,소규모,2018-12-27,2018,0.30788744648958755,0.2992828288422962,0.2840780353292638,0.4332098098814209,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.49705644840078,37.82552418403803]}"
00000000000000000341,0.04,0.11056406146203651,소규모,2018-01-16,2018,0.28482863524507834,0.3188414090982515,0.30298738874576797,0.39539269670711485,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.09338740733548,37.56991513435136]}"
00000000000000000347,0.04,0.20365654314787066,소규모,2018-02-06,2018,0.23887970695115265,0.29493277161088327,0.30946866383340976,0.4425362500990233,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.23377328580113,37.527419901312015]}"
000000000000000003a6,0.04,0.1936599036213708,소규모,2018-09-11,2018,0.3746099618419663,0.3774422484685264,0.38888016646937223,0.5682698654633371,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.3604786422348,37.96461692319817]}"
00000000000000000393,0.05,0.03775065078448542,소규모,2018-06-22,2018,0.2778653686091373,0.25879012406904534,0.2782736943489112,0.3156160193936227,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.05356117807293,38.05647886400021]}"
000000000000000003b0,0.05,0.11188776313832971,소규모,2018-12-22,2018,0.20619716481896433,0.20555375017640748,0.19347278840703436,0.31808492795729404,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[128.53849287673623,37.69617903978074]}"
00000000000000000348,0.06,-0.027870042019711938,소규모,2018-02-08,2018,0.39409680505169414,0.4129542123198415,0.42882378022678613,0.3662267630319822,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.07813082487743,38.134290177382844]}"
00000000000000000351,0.06,0.0889400743819043,소규모,2018-02-13,2018,0.12914669809340376,0.13454548415041165,0.14493962096207066,0.21808677247530805,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.31393900453998,37.72225586274128]}"
00000000000000000356,0.06,0.07968572773550149,소규모,2018-02-17,2018,0.09256339810418183,0.17156210680979242,0.13868534836491647,0.17224912583968333,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.31885739300193,37.07396053788395]}"
0000000000000000035d,0.06,0.27085413086475074,소규모,2018-03-11,2018,0.10391094296807675,0.16789886513072633,0.15198111448148888,0.3747650738328275,Sentinel-2,moderate_low,"{""type"":""Point"",""coordinates"":[127.4562244600544,37.48279767707019]}"
00000000000000000369,0.06,0.3262506431580637,소규모,2018-03-30,2018,0.20720504667548806,0.26695772554134123,0.2571144524323073,0.5334556898335517,Sentinel-2,moderate_low,"{""type"":""Point"",""coordinates"":[127.23787565877029,37.76154054302214]}"
000000000000000003a9,0.06,0.31816227142637954,소규모,2018-11-19,2018,0.17613471455051796,0.1919859351718154,0.1236963173956188,0.49429698597689753,Sentinel-2,moderate_low,"{""type"":""Point"",""coordinates"":[127.47972838170709,37.436347221396446]}"
000000000000000003af,0.06,0.13390512450280936,소규모,2018-12-01,2018,0.11639613979772348,0.14615654235242098,0.09598685452883855,0.25030126430053284,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.05733111621733,37.62356257912537]}"
0000000000000000036a,0.07,0.16643315765283345,소규모,2018-03-28,2018,0.07367866693241054,0.15126682754802248,0.10657107446382871,0.240111824585244,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.50677282959626,37.07781766029518]}"
00000000000000000384,0.08,-0.009779447529493293,소규모,2018-04-20,2018,0.0926581468903602,0.14081269797218185,0.10676133089960883,0.0828786993608669,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.69394605766146,37.611875275264296]}"
00000000000000000344,0.1,0.020526668754715982,소규모,2018-02-02,2018,0.265984805446717,0.34333154572596836,0.3298747830648917,0.28651147420143297,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.61071447515207,37.01971111446773]}"
0000000000000000034d,0.1,0.05221406625561906,소규모,2018-02-12,2018,0.1434273146471831,0.1651837269893644,0.15876303418682647,0.19564138090280217,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.97712326781476,37.572131307574914]}"
0000000000000000035a,0.1,-5.478962540929888E-4,소규모,2018-02-20,2018,0.1671835887487712,0.1435867773195188,0.16996113729650886,0.16663569249467822,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.62088368690075,37.25285521304715]}"
00000000000000000362,0.1,0.15593639513161306,소규모,2018-03-23,2018,0.13052238012199996,0.16480043702843758,0.1625986470954521,0.286458775253613,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.46027332381092,37.5336671018879]}"
00000000000000000367,0.1,0.05149476299791489,소규모,2018-03-27,2018,0.32738554362365546,0.33379054137493147,0.3124976151441071,0.37888030662157035,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[128.72186003025604,37.00630259760001]}"
00000000000000000372,0.1,0.20718725440428132,소규모,2018-03-30,2018,0.19332060242069987,0.23706904341063104,0.25057794995225635,0.4005078568249812,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.2931150026204,37.52520818718951]}"
00000000000000000375,0.1,0.22016272657839278,소규모,2018-04-01,2018,0.13055900098608328,0.17098176330660164,0.45621672009359443,0.35072172756447606,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.19929551645589,38.16446045511046]}"
0000000000000000037c,0.1,0.09990425434324174,소규모,2018-04-12,2018,0.3998767843301184,0.3726909268533293,0.5013312448128582,0.49978103867336016,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.12267032395347,37.97290193295548]}"
0000000000000000039b,0.1,0.16370261801505093,소규모,2018-08-01,2018,0.29399903816593426,0.2446164830011349,0.21764439057709878,0.4577016561809852,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.91785735571342,37.86629820407075]}"
000000000000000003ab,0.1,0.13991454976779344,소규모,2018-11-20,2018,0.3855247266382657,0.42792786907804425,0.3432670746474277,0.5254392764060591,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.53330448086423,37.90223409946048]}"
000000000000000003ac,0.1,0.10603118754939381,소규모,2018-11-22,2018,0.14437644529534835,0.27772485965175797,0.15901612627208578,0.25040763284474216,Sentinel-2,low,"{""type"":""Point"",""coordinates"":[127.43398692310086,38.20750415757937]}"
000000000000000003ad,0.1,-0.04202946660125312,소규모,2018-11-23,2018,0.2128168423276113,0.10465276498803928,0.20137874824959412,0.1707873757263582,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[129.2963884463862,37.31085474044932]}"
00000000000000000345,0.15,0.0773409029421561,소규모,2018-02-04,2018,0.0920252607892245,0.128538293581824,0.11752355790763622,0.1693661637313806,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.2540532773922,37.197125368081174]}"
00000000000000000385,0.15,0.06615757216382803,소규모,2018-04-21,2018,0.1327353214430976,0.2391036672778656,0.24459335681254168,0.19889289360692564,Sentinel-2,unburned,"{""type"":""Point"",""coordinates"":[127.78576540520719,38.08721990666267]}"
00000000000000000386,0.15,0.2809020943022752,소규모,2018-04-20,2018,0.0038587522678724703,0.06523578267497836,0.04031714084584262,0.28476084657014766,Sentinel-2,moderate_low,"{""type"":""Point"",""coordinates"":[127.30111462991027,37.40744332836802]}"
