system:index,area_ha,fire_class,fire_date_str,fire_year,ndvi_post1,ndvi_post2,ndvi_post3,ndvi_pre,sensor,.geo
000000000000000005f5,0.1,소규모,2013-05-06,2013,0.143548677731116,0.14741460292199593,0.1918849623983968,0.12348417873908793,Landsat-8,"{""type"":""Point"",""coordinates"":[127.78327276771832,37.921185278937614]}"
000000000000000005fa,0.1,소규모,2013-05-12,2013,0.19472403931815652,0.26316469206469006,0.2807772216231319,-1.0,Landsat-8,"{""type"":""Point"",""coordinates"":[129.10394702222266,37.41385551568286]}"
00000000000000000603,0.1,소규모,2013-12-27,2013,0.11723079078269273,0.20694397012276627,0.10966485473241848,0.1131070542469558,Landsat-8,"{""type"":""Point"",""coordinates"":[127.27971540395478,37.52981443857772]}"
0000000000000000053e,0.2,소규모,2013-03-04,2013,0.2687786905027425,0.27171037142242843,0.2650052384503372,-1.0,Landsat-8,"{""type"":""Point"",""coordinates"":[129.2364402918237,37.343406178139475]}"
000000000000000005e3,0.2,소규모,2013-03-16,2013,0.17794015101105118,0.1821967909341114,0.26235789881417626,-1.0,Landsat-8,"{""type"":""Point"",""coordinates"":[128.60163820675407,38.11747936641135]}"
000000000000000005e4,0.2,소규모,2013-03-23,2013,0.17780897283852343,0.27482397590679913,0.3435886467280056,-1.0,Landsat-8,"{""type"":""Point"",""coordinates"":[127.41755513571891,37.65515085098798]}"
000000000000000005f7,0.2,소규모,2013-05-08,2013,0.14300438582283043,0.1582221581635217,0.19863290241583334,0.11990221802188832,Landsat-8,"{""type"":""Point"",""coordinates"":[128.1429884496998,37.36087247696582]}"
00000000000000000525,0.3,소규모,2013-02-28,2013,0.21012472883172337,0.2732014253302044,0.22331240536372085,-1.0,Landsat-8,"{""type"":""Point"",""coordinates"":[128.60468377277357,37.0584384071169]}"
000000000000000005c6,0.3,소규모,2013-03-09,2013,0.15628470468470507,0.17831494412998553,0.3473673232068519,-1.0,Landsat-8,"{""type"":""Point"",""coordinates"":[127.89778694187186,37.98734050216653]}"
000000000000000005f0,0.3,소규모,2013-04-27,2013,0.24205904810041623,0.23950238462105414,0.27402016683362357,0.2022051662644312,Landsat-8,"{""type"":""Point"",""coordinates"":[128.73659290013663,37.979862589699906]}"
000000000000000005ff,0.3,소규모,2013-08-14,2013,0.2551951727077898,0.31850290791817665,0.34537875549133834,-1.0,Landsat-8,"{""type"":""Point"",""coordinates"":[129.19926030724005,37.26556811015051]}"
000000000000000005f4,0.5,소규모,2013-05-06,2013,0.19952688650598993,0.1977438482852817,0.268827856266658,0.17019811980410968,Landsat-8,"{""type"":""Point"",""coordinates"":[127.78806184224972,37.878467090845604]}"
000000000000000005fe,0.5,소규모,2013-08-11,2013,0.27663514999109257,0.24591753989794013,0.26743622310195236,-1.0,Landsat-8,"{""type"":""Point"",""coordinates"":[129.19104664309964,37.08326222268144]}"
000000000000000005f2,0.8,소규모,2013-04-30,2013,0.19371420375904433,0.2080243837725568,0.2599371289408972,-1.0,Landsat-8,"{""type"":""Point"",""coordinates"":[129.08082212415948,37.326443757732164]}"
00000000000000000582,1.0,소규모,2013-03-08,2013,0.1962920638882748,0.17986841556356456,0.27981455551573237,-1.0,Landsat-8,"{""type"":""Point"",""coordinates"":[128.72970358900903,37.926473772787]}"
00000000000000000015,2.5,소규모,2014-04-24,2014,0.2245296235316943,0.278386741690359,0.20413899836180477,0.19585024923005223,Landsat-8,"{""type"":""Point"",""coordinates"":[128.24359468766764,37.70908813733046]}"
0000000000000000003f,0.19,소규모,2014-06-19,2014,0.23621140863651408,0.21224168108679686,0.14679331651794197,0.12547242591674176,Landsat-8,"{""type"":""Point"",""coordinates"":[128.16684018123468,38.003366511352624]}"
0000000000000000062a,0.17,소규모,2014-04-07,2014,0.14089578612465595,0.14871209002427224,0.15192169795979976,0.11617002463133555,Landsat-8,"{""type"":""Point"",""coordinates"":[127.06536641631563,37.69206774860945]}"
0000000000000000062c,1.42,소규모,2014-04-09,2014,0.1731235620076388,0.23525802238746502,0.1620691540640698,0.1410723315739431,Landsat-8,"{""type"":""Point"",""coordinates"":[128.18701761350152,37.322479616895656]}"
00000000000000000006,0.01,소규모,2014-04-20,2014,0.17451334214818778,0.2538567459619734,0.13362502870218862,0.1326873234712935,Landsat-8,"{""type"":""Point"",""coordinates"":[127.2784133464472,38.06441606387535]}"
00000000000000000007,0.01,소규모,2014-04-20,2014,0.15226761865241728,0.20727121002399543,0.16558916689023173,0.13338202504190366,Landsat-8,"{""type"":""Point"",""coordinates"":[127.10759856239282,37.56232128525734]}"
00000000000000000010,0.01,소규모,2014-04-22,2014,0.19641168474792325,0.23706970226872984,0.17031024496406155,0.15086090931326368,Landsat-8,"{""type"":""Point"",""coordinates"":[127.32452936954192,38.03313101088437]}"
00000000000000000014,0.01,소규모,2014-04-23,2014,0.21862550620626223,0.11515037229000383,0.10673279385229857,0.09227885294234638,Landsat-8,"{""type"":""Point"",""coordinates"":[127.04954552577802,37.433506774025396]}"
0000000000000000001c,0.01,소규모,2014-04-25,2014,0.19127542256992291,0.2622590120434488,0.1441509298116439,0.12699762067842463,Landsat-8,"{""type"":""Point"",""coordinates"":[127.40107875732643,37.45131642363286]}"
00000000000000000024,0.01,소규모,2014-04-27,2014,0.21109115534426942,0.2829616764188627,0.2209795518553043,0.2221572205003011,Landsat-8,"{""type"":""Point"",""coordinates"":[128.76136766558957,37.915531138801846]}"
00000000000000000034,0.01,소규모,2014-05-23,2014,0.19241477600009774,0.24664642837364634,0.1529010855961645,0.14209569698612895,Landsat-8,"{""type"":""Point"",""coordinates"":[127.39041258760658,38.0583962774532]}"
0000000000000000003c,0.01,소규모,2014-06-06,2014,0.2784822347465016,0.3034112445046603,0.2602128812162962,0.24521189033752044,Landsat-8,"{""type"":""Point"",""coordinates"":[128.15303926347426,37.16892601301919]}"
0000000000000000003d,0.01,소규모,2014-06-10,2014,0.22177761605400692,0.22640125567736472,0.17092997117191377,0.15113555263813389,Landsat-8,"{""type"":""Point"",""coordinates"":[127.91289437624094,37.26917998200382]}"
00000000000000000040,0.01,소규모,2014-07-12,2014,0.1460475264619003,0.1320597896353542,0.11183030741732958,0.12068793599591177,Landsat-8,"{""type"":""Point"",""coordinates"":[127.12587641761091,37.60498596413671]}"
00000000000000000041,0.01,소규모,2014-07-18,2014,0.2120290444298234,0.13583303956938472,0.11429347749516751,0.12035636471850654,Landsat-8,"{""type"":""Point"",""coordinates"":[127.48445502882376,37.58233373078521]}"
00000000000000000042,0.01,소규모,2014-07-20,2014,0.14725720582668247,0.11797414110241614,0.09811157100636275,0.0991755421350092,Landsat-8,"{""type"":""Point"",""coordinates"":[127.6815829681945,37.84562581158697]}"
0000000000000000004b,0.01,소규모,2014-11-10,2014,0.15805739292368393,0.1966563473399105,0.17424215883574368,0.2259749168890936,Landsat-8,"{""type"":""Point"",""coordinates"":[127.07195250857157,37.71007805776433]}"
0000000000000000004d,0.01,소규모,2014-11-09,2014,0.37507204147909096,0.17181804183589508,0.15119787433884171,0.1641960101197998,Landsat-8,"{""type"":""Point"",""coordinates"":[128.16445902127214,37.834781277824995]}"
0000000000000000004f,0.01,소규모,2014-11-09,2014,0.2470437537997726,0.1546114634213722,0.1267763808072444,0.15616154295022114,Landsat-8,"{""type"":""Point"",""coordinates"":[127.25345129875,37.22053564861177]}"
00000000000000000054,0.01,소규모,2014-11-19,2014,0.12302966042935651,0.14102516663141645,0.1411546796562535,0.24260857864407628,Landsat-8,"{""type"":""Point"",""coordinates"":[127.110782360545,37.68671236824428]}"
00000000000000000614,0.01,소규모,2014-03-05,2014,0.16419589035694632,0.22088860460742607,0.13826442938847255,0.12491889071426242,Landsat-8,"{""type"":""Point"",""coordinates"":[127.5679739915548,37.73610137151223]}"
00000000000000000622,0.01,소규모,2014-03-28,2014,0.14294120886482448,0.11575983459888496,0.11236509498150975,0.1010546458922962,Landsat-8,"{""type"":""Point"",""coordinates"":[127.06733287988021,37.99545606608381]}"
00000000000000000626,0.01,소규모,2014-04-06,2014,0.09078129365788958,0.08777481224508335,0.09392738715212348,0.07440219068752864,Landsat-8,"{""type"":""Point"",""coordinates"":[127.0794883893519,37.66420282612648]}"
00000000000000000627,0.01,소규모,2014-04-06,2014,0.24104358688042501,0.1943354597164247,0.13908595395686865,0.113728699451977,Landsat-8,"{""type"":""Point"",""coordinates"":[127.03107592921464,37.3239020701317]}"
0000000000000000062b,0.01,소규모,2014-04-08,2014,0.15499652926436588,0.21975874196743408,0.11067174992790597,0.08756848908209587,Landsat-8,"{""type"":""Point"",""coordinates"":[127.25922137551315,37.53900464584888]}"
00000000000000000630,0.01,소규모,2014-04-11,2014,0.11730464695690848,0.22925429170382394,0.13454221949989642,0.07397707087337013,Landsat-8,"{""type"":""Point"",""coordinates"":[127.88275977132174,37.90152956149403]}"
00000000000000000002,0.02,소규모,2014-04-15,2014,0.2178329671943502,0.2843850652994882,0.20290242170513462,0.1733307026942316,Landsat-8,"{""type"":""Point"",""coordinates"":[127.5362965376711,37.63275278639652]}"
00000000000000000037,0.02,소규모,2014-05-29,2014,0.16803298152675716,0.167303805119807,0.16145948937978713,0.15920564612832477,Landsat-8,"{""type"":""Point"",""coordinates"":[127.2981805414171,37.9519619944085]}"
00000000000000000044,0.02,소규모,2014-10-13,2014,0.2952515097066218,0.18184837154030298,0.16881900486804932,0.15921378885516413,Landsat-8,"{""type"":""Point"",""coordinates"":[127.28886547931644,37.56920613728386]}"
00000000000000000047,0.02,소규모,2014-10-28,2014,0.3294317727863279,0.17285959011661037,0.1594383154785909,0.15167695188138414,Landsat-8,"{""type"":""Point"",""coordinates"":[127.97749783230326,37.85428538583276]}"
0000000000000000060a,0.02,소규모,2014-01-19,2014,0.1865550279662528,0.3165446120825408,0.19270503537583555,0.18804710288116913,Landsat-8,"{""type"":""Point"",""coordinates"":[128.10837690732293,37.25317180922194]}"
00000000000000000610,0.02,소규모,2014-03-02,2014,0.1373947792039543,0.08910806847599127,0.1000093218533315,0.07211182414582847,Landsat-8,"{""type"":""Point"",""coordinates"":[127.04226381375774,37.681227673948534]}"
00000000000000000000,0.03,소규모,2014-04-14,2014,0.12785301354411255,0.13077102265612017,0.13350687506849826,0.10570403162234117,Landsat-8,"{""type"":""Point"",""coordinates"":[127.06947324838586,37.68049192227472]}"
00000000000000000004,0.03,소규모,2014-04-17,2014,0.16705273608407145,0.24393513612902265,0.1641558582668499,0.14109010425183527,Landsat-8,"{""type"":""Point"",""coordinates"":[127.78717894024112,37.873441683958376]}"
00000000000000000013,0.03,소규모,2014-04-23,2014,0.17528488096944056,0.22265210680007919,0.13288461330118753,0.10960558791156988,Landsat-8,"{""type"":""Point"",""coordinates"":[127.65064572508568,37.73234234932418]}"
0000000000000000002c,0.03,소규모,2014-05-11,2014,0.20099264322881086,0.3061457981770916,0.17154542454390334,0.1575735060819396,Landsat-8,"{""type"":""Point"",""coordinates"":[128.08655406676738,37.989801925948036]}"
0000000000000000004c,0.03,소규모,2014-11-07,2014,0.14875258643257838,0.10934814728190094,0.09904081878554255,0.0985911054600773,Landsat-8,"{""type"":""Point"",""coordinates"":[127.08075923315215,37.48071973597929]}"
0000000000000000061f,0.03,소규모,2014-03-27,2014,0.18351247195451587,0.1880224197068292,0.1242074925285663,0.1284166974258978,Landsat-8,"{""type"":""Point"",""coordinates"":[127.33701485249156,38.179554512176374]}"
0000000000000000062f,0.03,소규모,2014-04-10,2014,0.170027133282464,0.17256370605214835,0.15083411123836868,0.14489026541329256,Landsat-8,"{""type"":""Point"",""coordinates"":[127.33618545969561,38.186631105548194]}"
00000000000000000011,0.04,소규모,2014-04-23,2014,0.2172489879440212,0.23738496251600405,0.17307344256034513,0.16098915613175396,Landsat-8,"{""type"":""Point"",""coordinates"":[127.38194029560503,37.733033509987465]}"
0000000000000000001d,0.04,소규모,2014-04-25,2014,0.22517060443007128,0.31311470003024877,0.20858064357804412,0.22335345204397242,Landsat-8,"{""type"":""Point"",""coordinates"":[128.73937537919397,37.94457326396294]}"
00000000000000000618,0.04,소규모,2014-03-08,2014,0.2573934894147854,0.10570437958717953,0.10842709076990725,0.08590338016145986,Landsat-8,"{""type"":""Point"",""coordinates"":[127.06729720707177,37.47359855159693]}"
0000000000000000000b,0.05,소규모,2014-04-22,2014,0.2021576087010545,0.24492791711099315,0.20834847595138337,0.19237606254274175,Landsat-8,"{""type"":""Point"",""coordinates"":[128.25241478955135,38.15055251892476]}"
00000000000000000018,0.05,소규모,2014-04-24,2014,0.16032860268215904,0.21907066544843548,0.14770138357163265,0.13098658473088792,Landsat-8,"{""type"":""Point"",""coordinates"":[127.75091753047452,37.805458229297535]}"
00000000000000000026,0.05,소규모,2014-05-05,2014,0.18126143847571485,0.25253031514932084,0.1552081244198641,0.12742453482901062,Landsat-8,"{""type"":""Point"",""coordinates"":[128.07500499503897,38.19860825097774]}"
0000000000000000003e,0.05,소규모,2014-06-15,2014,0.15516889804678424,0.15502369536482827,0.13993627212742354,0.1267967985042233,Landsat-8,"{""type"":""Point"",""coordinates"":[128.1151235272168,38.1498301445541]}"
00000000000000000051,0.05,소규모,2014-11-11,2014,0.264067542851102,0.20545487128058712,0.20778671857150535,0.17828980885781265,Landsat-8,"{""type"":""Point"",""coordinates"":[127.9875798597851,38.13829890922989]}"
00000000000000000057,0.05,소규모,2014-12-22,2014,0.28515163778009534,0.23442719396698747,0.23506602724987555,0.22586122004817988,Landsat-8,"{""type"":""Point"",""coordinates"":[128.7342964630941,37.99351635712556]}"
00000000000000000617,0.05,소규모,2014-03-07,2014,0.21473773683858763,0.2767635171434024,0.17885076350221749,0.15984936947165465,Landsat-8,"{""type"":""Point"",""coordinates"":[127.60356653616341,37.84426132666463]}"
0000000000000000061a,0.05,소규모,2014-03-10,2014,0.13085015802260652,0.09578638414975281,0.1112289110873562,0.08132523903689483,Landsat-8,"{""type"":""Point"",""coordinates"":[127.08009482709518,37.662780372890424]}"
0000000000000000062d,0.05,소규모,2014-04-10,2014,0.18774371135379003,0.27683965432265245,0.17250732027780455,0.1360911722946464,Landsat-8,"{""type"":""Point"",""coordinates"":[128.04830835703197,38.07019951794167]}"
00000000000000000019,0.06,소규모,2014-04-24,2014,0.18544566282856528,0.2518841144769716,0.16410942796526343,0.149177459669254,Landsat-8,"{""type"":""Point"",""coordinates"":[127.67612056940402,37.7448590459812]}"
00000000000000000050,0.06,소규모,2014-11-09,2014,0.15986085522713203,0.11481870793880408,0.10149158688650743,0.10122114713565115,Landsat-8,"{""type"":""Point"",""coordinates"":[127.07907369295391,37.47983237486964]}"
00000000000000000612,0.06,소규모,2014-03-03,2014,0.16928323381391974,0.2637617628386964,0.13755137400253567,0.1256543176786536,Landsat-8,"{""type"":""Point"",""coordinates"":[127.97357828247728,37.30376922887539]}"
0000000000000000061b,0.06,소규모,2014-03-11,2014,0.20917710717402177,0.34130572536359255,0.15011641153411542,0.14235339259128532,Landsat-8,"{""type"":""Point"",""coordinates"":[127.84556640943495,37.18517051815689]}"
0000000000000000004e,0.07,소규모,2014-11-09,2014,0.09030939698627734,0.11590800539645572,0.10105570668066573,0.12521709109598592,Landsat-8,"{""type"":""Point"",""coordinates"":[127.06463512374287,37.47418269383493]}"
00000000000000000003,0.09,소규모,2014-04-16,2014,0.17212308555882772,0.24605942386301297,0.17067012907126022,0.1496147665859466,Landsat-8,"{""type"":""Point"",""coordinates"":[127.7881019741592,37.87505141943866]}"
0000000000000000000a,0.09,소규모,2014-04-21,2014,0.16724622018945706,0.22789303953662313,0.15354285100270135,0.14972567467543468,Landsat-8,"{""type"":""Point"",""coordinates"":[128.51389201622436,38.225724044483755]}"
00000000000000000009,0.1,소규모,2014-04-21,2014,0.166785074769508,0.2593955199488044,0.12791328235593588,0.11857944342615354,Landsat-8,"{""type"":""Point"",""coordinates"":[128.3502430075629,37.27140507342948]}"
0000000000000000000d,0.1,소규모,2014-04-22,2014,0.14789945228097892,0.21677431205182957,0.11289895153462777,0.10438623197167586,Landsat-8,"{""type"":""Point"",""coordinates"":[127.30023172790169,37.99232577714429]}"
00000000000000000012,0.1,소규모,2014-04-25,2014,0.19369430809714083,0.31176067505685096,0.17149527304161147,0.14329031468078188,Landsat-8,"{""type"":""Point"",""coordinates"":[127.72524648570983,38.108324831948636]}"
0000000000000000001f,0.1,소규모,2014-04-26,2014,0.1932910431226189,0.2984932044756329,0.16391480711229886,0.15011141104814366,Landsat-8,"{""type"":""Point"",""coordinates"":[128.3050544774873,37.27412066597103]}"
00000000000000000021,0.1,소규모,2014-04-26,2014,0.19680765426870728,0.324055224974931,0.17225154396690578,0.14755559177712582,Landsat-8,"{""type"":""Point"",""coordinates"":[128.00345425953537,38.02717811097802]}"
00000000000000000023,0.1,소규모,2014-05-04,2014,0.21813396638432528,0.290386315697953,0.191428671867149,0.1752365877802003,Landsat-8,"{""type"":""Point"",""coordinates"":[127.98933674560016,37.67397717563562]}"
0000000000000000002f,0.1,소규모,2014-05-14,2014,0.14438679794072024,0.17159982003400567,0.12507257770489794,0.12616835053269587,Landsat-8,"{""type"":""Point"",""coordinates"":[128.95515573827126,37.48389015682828]}"
00000000000000000032,0.1,소규모,2014-05-15,2014,0.19276358365235158,0.2675796135199114,0.15671157266383096,0.13968736245981128,Landsat-8,"{""type"":""Point"",""coordinates"":[128.02796593802617,37.08443050715745]}"
00000000000000000036,0.1,소규모,2014-05-28,2014,0.2390638335806922,0.2890076574268189,0.15620351805131769,0.13922736574782418,Landsat-8,"{""type"":""Point"",""coordinates"":[128.00879180349634,38.022482677568746]}"
